"Id","SalePrice"
2854,84700.8017357044
2855,154422.433704253
2856,143838.528556555
2857,139048.073000847
2858,152537.234877773
2859,140565.152368561
2860,131973.389093961
2861,233370.740647682
2862,128055.071947133
2863,0
2864,187919.841932952
2865,82277.0560557831
2866,74500.8342841267
2867,108832.586488627
2868,129497.101622692
2869,149897.134320412
2870,243398.348474761
2871,132253.029925139
2872,113620.748731078
2873,176358.117421566
2874,173420.992631266
2875,111860.701815609
2876,121227.362117563
2877,94999.5483238873
2878,151398.175399928
2879,162184.306121981
2880,108973.943863083
2881,299692.290025033
2882,195022.805727635
2883,146547.384797969
2884,188875.649266865
2885,217044.34022705
2886,247578.013401509
2887,122027.9642097
2888,119774.270214643
2889,125200.760389908
2890,106985.425849134
2891,153542.33952502
2892,172603.225982672
2893,148539.404670862
2894,126233.911099317
2895,136166.033960688
2896,106489.853328362
2897,338222.970623947
2898,158954.382617842
2899,162148.378524902
2900,176717.362467184
2901,652659.794775969
2902,146426.568713566
2903,234163.121342232
2904,207132.65492399
2905,427470.668957093
2906,133880.296570714
2907,62844.8844120468
2908,151935.828473784
2909,199349.828799448
2910,39534.4847328904
2911,43915.7365733608
2912,209655.605798128
2913,44498.546020523
2914,44407.3649987806
2915,49267.2454255977
2916,48780.4896560073
2917,282677.06433185
2918,158628.684413166
2919,164501.294583756
